matchId,puuid,participantId,teamId,championId,lane,role,individualPosition,teamPosition,timePlayed,championName,championTransform,champExperience,champLevel,win,kills,firstBloodKill,firstBloodAssist,deaths,totalTimeSpentDead,longestTimeSpentLiving,assists,killingSprees,largestKillingSpree,doubleKills,tripleKills,quadraKills,pentaKills,largestMultiKill,unrealKills,baronKills,dragonKills,turretKills,firstTowerKill,firstTowerAssist,turretTakedowns,turretsLost,inhibitorKills,inhibitorTakedowns,inhibitorsLost,nexusKills,nexusTakedowns,nexusLost,objectivesStolen,objectivesStolenAssists,totalMinionsKilled,neutralMinionsKilled,totalAllyJungleMinionsKilled,totalEnemyJungleMinionsKilled,goldEarned,goldSpent,bountyLevel,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,consumablesPurchased,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,totalDamageDealt,totalDamageDealtToChampions,largestCriticalStrike,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalUnitsHealed,timeCCingOthers,totalTimeCCDealt,detectorWardsPlaced,sightWardsBoughtInGame,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,gameEndedInEarlySurrender,gameEndedInSurrender,teamEarlySurrendered,placement,eligibleForProgression,subteamPlacement,playerSubteamId
BR1_2862377433,NDEr7Xgbq6-lbA9w-dRB3i9Ru4Lrlv2uMiJoqDmSA8CWv6O6YYjJalntivKkcG4hOTedZWeu9trItg,1,100,92,NONE,SUPPORT,TOP,TOP,120,Riven,0,185,1,True,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,3,0,0,0,584,500,0,1055,2003,0,0,0,0,3340,2,1,12,0,0,0,1,14,1,4,0,0,0,134,0,0,0,683,275,350,42,42,0,725,317,0,0,350,1,0,1,0,0,0,0,0,0,0,0,True,False,False,0,False,0,0
BR1_2862377433,u9slKVnBVmqkbdyxhLtIXJHZ9kCoUygvjA4MR2w1FwvZiBZpbCM6_ZLJNrjqy9ir6tMUksjOg-7V2A,2,100,254,NONE,SUPPORT,JUNGLE,JUNGLE,120,Vi,0,325,2,True,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,4,4,0,611,500,0,2003,1103,0,0,0,0,3340,2,1,3,0,0,0,1,4,1,11,0,0,0,406,0,0,0,1297,181,557,927,0,0,2224,181,0,0,557,233,0,1,0,3,0,0,0,0,0,0,True,False,False,0,False,0,0
BR1_2862377433,h8VqCwmSdOVOEiU4ddpvq7Y5BnA0vFjeFB-Y9nGnm9gm9OZrqc2VbZgsM57kti1TlDlAfM6H0G8s0Q,3,100,112,NONE,SUPPORT,MIDDLE,MIDDLE,120,Viktor,0,246,1,True,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,5,0,0,0,622,500,0,2003,1056,2403,0,0,0,3340,3,2,2,0,0,0,1,4,0,12,0,0,0,101,248,159,101,469,0,82,7,7,0,725,166,0,0,184,0,0,0,0,0,0,0,0,0,0,0,True,False,False,0,False,0,0
BR1_2862377433,hp6TE0jYd4b8d1Bdtl1p8_8b-Z4n8rvllfO5Pli0TGwZmjwJeHvakup_VSrS8JHQ8iM51lJCq33cCA,4,100,221,NONE,SUPPORT,BOTTOM,BOTTOM,120,Zeri,0,0,1,True,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521,500,0,1036,2031,0,0,0,0,3340,3,0,18,0,0,0,1,6,1,4,0,0,0,0,232,73,0,566,142,0,0,0,0,799,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,0,False,0,0
BR1_2862377433,ackYF2-iTExnR8FZe19yzQ15LMCW8512wNm0H5l2WJ38TlOYG1jQCeY7ye9zOiLiHwMB_ichJVtkzg,5,100,147,NONE,SUPPORT,UTILITY,UTILITY,120,Seraphine,0,0,1,True,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,500,0,3850,2003,2010,0,0,0,3340,4,2,0,0,2,0,0,3,1,4,0,0,0,118,208,101,0,232,0,457,0,0,66,440,101,0,0,523,0,0,0,0,6,0,0,0,0,0,0,True,False,False,0,False,0,0
BR1_2862377433,xQwK44T8_HPdf9qdI-QAVrcL12Gv8S6q3lmDD12LWiPmjYI-MI40iV0B9KgxfxHE4VQ93T5-BhRtlg,6,200,23,NONE,SUPPORT,TOP,TOP,120,Tryndamere,0,61,1,False,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,542,500,0,1055,2003,0,0,0,0,3340,2,1,0,0,5,0,1,6,1,4,0,0,0,196,0,0,0,724,324,530,0,0,42,724,324,0,0,572,0,0,1,0,0,0,0,0,0,0,0,True,False,True,0,False,0,0
BR1_2862377433,3TZbmnNkF-4qjIBCyBaOMxOU-17vU5WrpczXMPYKDk665Nl8a_0QQD_L-eFIRBCKkEPohFb3fLFnFA,7,200,78,NONE,SUPPORT,Invalid,,120,Poppy,0,0,1,False,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521,450,0,1102,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,True,0,False,0,0
BR1_2862377433,3EkSLnB3W2UcZILTTbOqCcuyiO8Wqr7cl-ox8Duu9IYjC3FHmsq7iif2NYKcU53QNQd45GdDRPmAMg,8,200,84,NONE,SUPPORT,MIDDLE,MIDDLE,120,Akali,0,123,1,False,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,2,0,0,0,563,500,0,2003,1054,0,0,0,0,3340,3,1,2,0,0,0,0,12,1,4,0,0,0,72,328,101,159,233,0,4,0,0,7,561,101,0,0,171,2,0,1,0,2,0,0,0,0,0,0,True,False,True,0,False,0,0
BR1_2862377433,pQD4DQYp_DVgznvQUW3DJYxwXM6G813W_KPVeTacifWS3vQq3IQc4uhZZX_Nor5Zkplglh9SjV9J5A,9,200,222,NONE,SUPPORT,BOTTOM,BOTTOM,120,Jinx,0,0,1,False,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521,500,0,1055,2003,0,0,0,0,3340,5,2,4,0,0,0,1,6,1,4,0,0,0,24,0,0,51,277,193,27,0,0,0,277,193,0,0,79,4,0,1,0,0,0,0,0,0,0,0,True,False,True,0,False,0,0
BR1_2862377433,ljiM-ACYM7RDxAuyTYjjSoXMwya9dOtyTvdHMMjxFecRaGWsC1q1KvLvguNoKLsIUKZlJUb-RYogMQ,10,200,555,NONE,SUPPORT,UTILITY,UTILITY,120,Pyke,0,0,1,False,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523,500,0,2403,3854,2003,0,0,0,3364,4,2,1,0,0,0,1,4,1,14,0,0,0,97,0,0,123,264,264,114,66,66,0,330,330,0,0,237,0,0,0,0,1,0,0,0,0,0,0,True,False,True,0,False,0,0
BR1_2862685890,uG_MYC6qwFi8hUb1CR8N4LxRtuR5x8lvX1EG7gWu-YEnBll_X6RFZ5d7vLkiR8ipRFtiOG4XLf9jKQ,1,100,126,TOP,SOLO,TOP,TOP,1447,Jayce,0,15128,16,True,8,False,False,0,0,0,9,1,8,1,0,0,0,2,0,0,0,5,False,False,7,1,2,3,0,0,1,0,0,0,240,8,8,0,13931,12325,8,6694,3042,6692,3133,3158,1036,3363,21,4,144,107,82,147,3,4,3,12,11101,17032,11101,10507,20211,2479,1934,162341,25500,8112,6005,45,634,188558,28025,0,0,10682,2340,0,1,8,162,3,0,26,3,2,9,False,False,False,0,True,0,0
BR1_2862685890,vFz59AnUpvwzle0OnPXL9-bYcoqj9lnDk2kGpC3lO_H_51wd3wD4BY2o7yTuCEuOVjNIQgx0T13qww,2,100,63,JUNGLE,NONE,JUNGLE,JUNGLE,1447,Brand,0,11479,14,True,3,False,False,2,54,876,10,1,3,0,0,0,0,1,0,1,1,0,False,False,0,1,0,2,0,0,0,0,0,0,13,127,71,17,9420,9010,0,6653,1052,2421,3020,3116,1082,3364,18,6,77,88,60,4,2,4,16,11,231,38222,231,10488,111061,9504,3558,17876,388,16514,53857,1094,1303,182796,10987,0,0,21376,11718,0,1,22,437,5,0,23,5,1,7,False,False,False,0,True,0,0
BR1_2862685890,YrSOAaabC5ApsySdfT7lGfD4ygTmOxjcYOv4oC08bDUGujGx1UGyIyZHawZpwQQ29lDFtfKjxixK2g,3,100,246,MIDDLE,SOLO,MIDDLE,MIDDLE,1447,Qiyana,0,14181,15,True,15,False,False,3,68,641,2,3,10,3,1,1,0,4,0,0,0,5,False,False,6,1,0,3,0,1,1,0,0,0,151,0,0,0,13296,10275,10,6691,0,6693,6696,3158,0,3364,19,4,106,154,30,9,5,14,4,4,8538,8538,8538,7397,11263,2534,4281,91790,19386,8277,3632,792,707,106686,22713,0,0,13266,1794,0,1,18,52,1,0,23,1,4,9,False,False,False,0,True,0,0
BR1_2862685890,ZwPIDJhQ8vFiB4JNI2PITCPMIw9dcv7cMqgxIkvHgQ78CdUFgCWK0fsBAvFKrL5DgbQaZSqZbs1WBg,4,100,145,BOTTOM,CARRY,BOTTOM,BOTTOM,1447,Kaisa,0,10988,13,True,8,False,False,8,122,393,10,2,4,1,0,0,0,2,0,0,0,0,False,False,0,1,1,2,0,0,0,0,0,0,177,4,4,0,10943,11075,0,6672,2055,3085,6675,3006,0,3363,27,7,61,35,109,5,4,4,6,6,1149,7729,1149,10628,12798,4696,2681,95391,10256,15522,546,123,259,108737,15077,395,0,18464,2738,0,1,4,81,4,0,24,5,4,12,False,False,False,0,True,0,0
BR1_2862685890,S_Geccyz3rZtp5P6tYoRfTqE6Zr3lgufSH0iuExRehy4OXcoMN55r_QbAyxu1CxWw0gjPdt1_zP_Lw,5,100,22,BOTTOM,SUPPORT,UTILITY,UTILITY,1447,Ashe,0,9259,12,True,4,False,False,6,129,405,20,0,0,0,0,0,0,1,0,0,0,1,False,False,1,1,0,1,0,0,0,0,0,0,27,0,0,0,9339,8804,0,4642,2055,3864,3158,6696,3179,3364,31,11,14,69,17,14,4,4,6,7,2066,8355,2066,6315,1994,1994,2262,44515,15189,10383,14050,748,208,60560,17932,208,0,12855,2035,924,4,63,435,6,0,92,8,11,43,False,False,False,0,True,0,0
BR1_2862685890,fPT2sQf2nhSR0OKFvic42p-Al2SgV9VBVq44YbhhScvamc-epxXML0hpgJOgWtufymIolawwSi9aXg,6,200,92,TOP,DUO,TOP,TOP,1447,Riven,0,11306,13,False,1,False,False,7,135,371,5,0,0,0,0,0,0,1,0,0,0,0,False,False,0,11,0,0,3,0,0,1,0,0,157,2,0,0,7492,6950,0,1055,6692,3158,3133,3067,1036,3340,17,1,315,41,90,12,3,4,5,14,0,1347,0,18023,0,0,4042,81822,8318,16161,4718,1198,114,86540,9516,0,0,20318,2869,0,1,17,85,0,0,15,0,4,8,False,False,False,0,True,0,0
BR1_2862685890,iOHU4EfXsalhLtna_OSNZyWuhpUeouPSiUNWFMtALv_Qo6UvSzcFWCcIdcDaQAflOTQBOt7DoyxgKQ,7,200,200,JUNGLE,NONE,JUNGLE,JUNGLE,1447,Belveth,0,9245,12,False,6,False,False,8,164,265,2,2,3,1,0,0,0,2,0,0,2,0,False,False,0,11,0,0,3,0,0,1,0,0,16,114,87,4,9292,7725,0,6662,6672,2055,3047,0,0,3364,21,7,232,38,33,6,3,4,16,11,0,21182,0,19216,9384,1108,6118,95320,6768,18111,33077,1341,1181,137782,9219,484,0,25410,8520,0,1,17,427,3,0,26,5,9,3,False,False,False,0,True,0,0
BR1_2862685890,DZINM-K2oyhHSMeUnSzW4DfGc_7_ccO7_DHc1Nzj1OsBrpN7RCiA-jLJeKuN3y3SHmmwSK78bc7bKQ,8,200,127,TOP,DUO,MIDDLE,MIDDLE,1447,Lissandra,0,10909,13,False,2,False,False,6,178,266,5,1,2,0,0,0,0,1,0,0,0,0,False,False,0,11,0,0,3,0,0,1,0,0,163,0,0,0,7839,7525,0,3108,2421,1056,3158,3191,6655,3363,15,3,91,25,28,6,2,12,2,4,389,2986,389,8801,78241,9097,3554,9900,485,13322,4615,0,605,92756,9582,0,0,17481,1463,0,1,30,394,1,0,16,1,0,9,False,False,False,0,True,0,0
BR1_2862685890,JTWfS7rLOIP-T7sDx0nSvPnV7px3SE3x_VqKCfvGsr6rL3M7b0K8LZtH3S5aav_nxySIITUeyW3Hvg,9,200,18,BOTTOM,CARRY,BOTTOM,BOTTOM,1447,Tristana,0,11092,13,False,10,True,False,6,94,581,3,2,4,2,0,0,0,2,0,0,0,1,False,False,1,11,0,0,3,0,0,1,0,0,211,16,10,0,13361,13050,0,3072,3086,1036,6675,3006,6672,3363,21,4,51,32,47,4,5,7,3,4,1895,3543,1895,12629,22817,1239,4362,142167,20758,19061,6670,0,403,171654,21998,522,0,23827,10189,782,4,1,17,2,0,18,2,7,9,False,False,False,0,True,0,0
BR1_2862685890,WmRwDiOosF6joEP4zQo_cOefIjcDIZK3TS4kkm3aotjk_e117Rc2sXHafuuFBxhQnZ7fhKrGzFiz3g,10,200,44,BOTTOM,SUPPORT,UTILITY,UTILITY,1447,Taric,0,8369,11,False,0,False,True,11,155,234,12,0,0,0,0,0,0,0,0,0,0,0,False,False,0,11,0,0,3,0,0,1,0,0,33,0,0,0,6072,5250,0,3857,2065,3158,3070,3067,0,3364,19,6,72,43,42,5,4,14,5,4,0,3232,0,13557,7905,945,4333,7191,804,17230,5306,574,499,20404,2324,0,2107,22063,7907,4338,5,6,37,4,0,34,4,2,17,False,False,False,0,True,0,0
BR1_2859251123,NHcJTxnZ4G7x2Ip74g8gBrAQLV3W7_1D0E_rmiu-X2mUwgMIY1p8u_pQeaJAEG0ODkJlGfa4Fp8_XQ,1,100,14,TOP,SOLO,TOP,TOP,2212,Sion,0,18965,18,False,5,False,False,10,374,339,10,2,3,2,0,0,0,2,0,0,0,1,False,False,1,10,0,0,2,0,0,1,0,0,264,0,0,0,15220,15125,0,3068,8020,3009,3084,3075,1033,3340,29,4,85,84,53,14,4,12,4,4,4120,5933,4120,105184,78650,10444,27765,123807,17327,30488,26113,560,17998,228570,28332,23,0,76252,10179,0,1,56,713,1,0,24,1,1,12,False,False,False,0,True,0,0
BR1_2859251123,Fl0ggO1pyhIwB274DyDX8BR5xMQfzru_S1Tdeyax0zqwAkHfoGf_GV-UoqziCAZ4crmTLL2YtCVVlQ,2,100,245,JUNGLE,NONE,JUNGLE,JUNGLE,2212,Ekko,0,18496,18,False,11,True,False,6,152,630,8,4,5,1,0,0,0,2,0,0,2,1,False,False,3,10,0,0,2,0,0,1,1,0,62,164,121,8,16001,16175,0,3152,3135,0,3100,3020,3089,3364,25,7,163,69,138,9,19,11,4,4,1364,29723,1364,29163,233090,21725,20467,31151,3774,23622,43083,1688,2886,307324,27189,0,0,46976,21135,0,1,26,643,5,0,34,5,4,6,False,False,False,0,True,0,0
BR1_2859251123,ppWog77wfBAstyJm3sRTheTCA0d8NO64SWvUZMNLkq_RkOHwDL5FvGGiM97gA9umiFS04AxpqpiZkg,3,100,61,MIDDLE,SOLO,MIDDLE,MIDDLE,2212,Orianna,0,19076,18,False,7,False,False,6,182,957,14,2,4,1,0,0,0,2,0,0,0,1,False,False,4,10,0,0,2,0,0,1,0,0,235,8,8,0,14989,14650,0,6653,3089,2421,3040,3111,3135,3363,24,2,208,174,106,12,5,4,5,12,2532,15435,2532,24592,177671,23158,14149,16143,1341,11471,2119,0,2026,195935,24499,0,4052,27647,2888,0,1,24,378,0,0,17,0,1,13,False,False,False,0,True,0,0
BR1_2859251123,51u3w3TP1Xs5L8AOlQd2nzxFjc9FwI8UQZQymLddDtJkBY6EXTMQErBXSch5M9o7S0ppC_a2sDd4YQ,4,100,81,BOTTOM,CARRY,BOTTOM,BOTTOM,2212,Ezreal,0,15987,16,False,6,False,False,5,139,871,9,1,4,0,0,0,0,1,0,1,0,3,False,False,3,10,0,0,2,0,0,1,0,0,276,8,4,0,15406,14033,0,3042,3158,3078,6694,3161,0,3363,24,1,367,61,65,18,6,4,6,7,3247,15322,3247,15264,31788,9526,14478,201419,21983,12420,12473,0,1259,245680,31509,0,0,28159,7712,665,4,2,122,0,0,33,0,13,13,False,False,False,0,True,0,0
BR1_2859251123,9fUpqQa7zeY1XsA73HYEfzYZb9OjkF0gxIxjgKOQpByml__StG4aHJb156iNRU5V02W8GRZKV9mMvw,5,100,267,BOTTOM,SUPPORT,UTILITY,UTILITY,2212,Nami,0,14418,15,False,1,False,False,2,67,1071,22,0,0,0,0,0,0,1,0,0,0,0,False,False,2,10,0,0,2,0,0,1,0,0,29,4,0,0,9948,8950,0,4638,3145,3853,3158,3011,4005,3364,30,16,37,102,117,11,1,4,6,3,844,2764,844,5592,29196,11151,5273,8408,1033,6376,0,0,659,37604,12185,0,2678,12310,13684,10098,5,29,259,10,0,139,10,14,67,False,False,False,0,True,0,0
BR1_2859251123,3rm8bgqQL_lPOqZj7_tIdP18EJBjKIKoZ_sf_Wg35M6SUuL9EJvGzZf7E0kvGF0h6d6fttpkQg7blQ,6,200,164,TOP,SOLO,TOP,TOP,2212,Camille,0,23012,18,True,9,False,False,5,206,885,6,2,4,1,0,0,0,2,0,0,0,7,False,False,7,7,2,2,0,0,1,0,0,0,289,8,4,2,19664,18675,1,3156,6632,3026,3111,3153,3074,3340,31,8,278,74,146,11,6,4,5,12,13196,24858,13196,45019,1473,1473,17349,220275,24108,24880,51458,16241,696,273207,41823,0,0,42926,19986,0,1,34,337,1,0,31,1,7,13,False,False,False,0,True,0,0
BR1_2859251123,iOHU4EfXsalhLtna_OSNZyWuhpUeouPSiUNWFMtALv_Qo6UvSzcFWCcIdcDaQAflOTQBOt7DoyxgKQ,7,200,63,JUNGLE,NONE,JUNGLE,JUNGLE,2212,Brand,0,22102,18,True,6,False,False,6,219,857,13,2,3,1,0,0,0,2,0,2,3,0,False,False,1,7,0,1,0,0,1,0,0,0,37,244,171,17,15934,14675,1,6653,3116,3135,1058,3102,3020,3364,27,9,154,158,135,16,9,6,23,11,338,70338,338,23219,309650,31828,17242,29066,1468,23394,66513,2928,301,405231,36225,0,0,40937,15955,0,1,52,977,7,0,35,7,4,8,False,False,False,0,True,0,0
BR1_2859251123,NybCVZhtHDMw_EanDd9En_-4x7PoPOVQjCd1CnFzFghsXhsjf7XiAk7LGbaRVoKAaCTFWUNoei2L1Q,8,200,69,MIDDLE,SOLO,MIDDLE,MIDDLE,2212,Cassiopeia,0,18558,18,True,5,False,False,5,231,873,5,2,3,0,0,0,0,1,0,0,0,0,False,False,1,7,0,0,0,0,0,0,0,0,233,12,2,0,13689,12160,0,3040,6653,2031,3116,3102,1052,3340,20,3,183,21,528,10,5,4,5,12,1541,27700,1541,26227,175705,24898,19511,10895,196,13813,1540,0,436,188140,25094,0,0,33761,8358,0,1,23,295,1,0,25,1,1,13,False,False,False,0,True,0,0
BR1_2859251123,RoI8wtG1tSZh3gZqGKmoYSgOL5bBNS47L-lzPzP9zUC8EmTFWSRtcJpps5giW4yRNfWtk5UCwUjiYA,9,200,221,BOTTOM,CARRY,BOTTOM,BOTTOM,2212,Zeri,0,18446,18,True,6,False,False,6,181,573,6,2,4,2,0,0,0,2,0,0,0,2,False,False,3,7,0,1,0,1,1,0,0,0,332,18,8,8,17423,15060,2,3036,3006,3087,6675,1053,3156,3363,23,1,814,57,72,8,7,6,5,4,2224,16990,2224,21211,79143,13639,12638,196422,26748,12806,45255,413,130,320820,40801,1038,0,25575,5335,0,1,10,154,0,0,34,0,16,14,False,False,False,0,True,0,0
BR1_2859251123,VL6FhbpQ3h4gQMSOw7-emzhX4yIFzNXiKOOUZPjSyT2kx-eaEe-zbxRL83T4Ita1BvqiA-r_OHtocg,10,200,16,BOTTOM,SUPPORT,UTILITY,UTILITY,2212,Soraka,0,13593,15,True,2,False,False,8,193,792,15,0,0,0,0,0,0,1,0,0,0,0,False,False,2,7,0,0,0,0,0,0,0,0,8,1,0,1,9060,8775,0,3853,3107,3504,3158,0,6617,3364,27,11,105,48,37,8,3,4,7,7,136,803,136,11812,13367,6840,13854,2041,831,9401,687,687,124,16095,8358,0,1551,23380,28969,20788,7,43,193,7,0,89,7,5,48,False,False,False,0,True,0,0
BR1_2861926996,dulbBFI4p7qhQJNpBOmQ8vbZW3H6-tw3aF121cHFp2Fsayw0ir18CMQ5JAgf1ppz0Ac5icw7ISb0zg,1,100,777,TOP,DUO,TOP,TOP,1960,Yone,0,15460,16,False,2,False,False,11,407,291,5,0,0,0,0,0,0,1,0,0,0,1,False,False,1,9,0,0,1,0,0,1,0,0,197,19,14,0,10924,10450,0,3123,3006,1038,3181,1018,6672,3363,23,3,252,61,41,9,4,12,4,4,1963,6181,1963,25323,22371,2696,5537,147081,6583,18156,5796,1150,4330,175249,10431,466,0,28023,1308,0,1,16,192,1,0,20,2,2,10,False,False,False,0,True,0,0
BR1_2861926996,hmOCOe7i-9hJZlTFkm6TbMI9hMQKcRbWzMmBfbLY4niTK8_sNq6EzE1EsRUHqoSEdLObqDupFp_Z9w,2,100,30,JUNGLE,NONE,JUNGLE,JUNGLE,1960,Karthus,0,16335,16,False,5,False,False,7,189,570,13,2,2,1,0,0,0,2,0,1,0,1,False,False,2,9,1,1,1,0,0,1,0,0,30,171,133,12,12833,12550,0,4645,6653,3089,3020,1026,0,3364,20,5,513,25,210,12,3,4,15,11,1363,20823,1363,17458,219887,27291,7483,5303,296,24229,41766,2105,1741,266958,29692,0,0,33453,13053,0,1,27,281,4,0,27,4,3,5,False,False,False,0,True,0,0
BR1_2861926996,Dne3hNIGWmBhOqGfSNGsDbzDNoRujTEUo4CWrF11QhqLZKlc8pKKCWdmT_5cXRfBlZsds3W2JHtRjg,3,100,711,TOP,DUO,MIDDLE,MIDDLE,1960,Vex,0,16821,17,False,22,True,False,2,103,1358,3,2,15,6,0,0,0,2,0,0,0,1,False,False,2,9,0,0,1,0,0,1,0,0,188,4,4,0,16707,16450,0,4645,3135,6655,3041,3089,3020,3363,21,3,121,31,50,42,8,14,5,4,3138,6105,3138,14160,157647,38693,3241,11657,1706,10514,1994,1466,1991,171299,41866,0,0,15748,1848,0,1,32,539,0,0,22,0,3,11,False,False,False,0,True,0,0
BR1_2861926996,lcr2GH9KXKKBXg7GW1GYzFA-A_MhkhXdft2Kq-_xAv_P3Jl7kMerexVnXpaE5oU1AUkzEfVdWlZj1g,4,100,157,BOTTOM,CARRY,BOTTOM,BOTTOM,1960,Yasuo,0,14301,15,False,8,False,False,5,186,986,4,2,5,0,0,0,0,1,0,0,0,2,False,False,3,9,0,1,1,0,0,1,0,0,245,24,12,8,14823,14830,0,1055,3031,6672,3006,6673,3026,3363,23,2,257,20,116,6,4,3,3,4,4620,15098,4620,24772,11937,833,6465,213403,12909,15032,10660,85,877,236001,13829,767,0,22375,5450,0,1,15,179,0,0,10,0,0,7,False,False,False,0,True,0,0
BR1_2861926996,ElKkPPuGpF_B5NCvTr4UCpr73QdE_tgrlfQ5O02q7bNUkAEYGBra1kq7ymMJGrIrmHEGOh4tAKX5JA,5,100,50,BOTTOM,SUPPORT,UTILITY,UTILITY,1960,Swain,0,12949,14,False,2,False,False,6,159,581,17,1,2,1,0,0,0,2,0,0,0,1,False,False,2,9,0,1,1,0,0,1,0,0,28,0,0,0,9865,9400,0,3116,3047,3853,6665,3916,3145,3364,21,4,56,41,83,13,4,4,6,14,1231,5279,1231,27477,36438,13690,12877,4203,1752,14790,2387,820,3803,43029,16263,0,0,31471,9670,0,1,64,392,2,0,75,2,7,31,False,False,False,0,True,0,0
BR1_2861926996,i1CQJmjRqT_N_OiqDImq_5rcloA_DkCzLmlx9l8OHCpJxV9tZyX-jT9QajpMECfCl-t12eeHGJUmSA,6,200,114,TOP,SOLO,TOP,TOP,1960,Fiora,0,20563,18,True,10,False,False,6,237,727,7,3,5,1,0,0,0,2,0,0,0,5,True,False,7,6,1,1,1,1,1,0,0,0,256,8,0,2,17788,15850,0,6631,3074,3156,3181,3133,3047,3363,26,2,218,34,60,9,3,12,4,4,14340,34207,14340,39831,7615,1587,16009,188798,15960,15408,13103,8543,1005,209517,26091,1004,0,32424,10621,684,5,7,281,0,0,30,0,4,10,False,False,False,0,True,0,0
BR1_2861926996,ZeWktrpeVkV7C2leCy7_41o2pAcj5ZH5R-FkBQe5-ZNx4M_k5pL0r8SQf-daDNKQeeqYFVWZF0k6lQ,7,200,163,JUNGLE,NONE,JUNGLE,JUNGLE,1960,Taliyah,0,17003,17,True,5,False,False,10,237,269,7,2,3,0,0,0,0,1,0,1,5,0,False,False,2,6,0,1,1,0,0,0,0,0,21,199,136,4,13489,12025,2,6655,1082,4645,3020,3102,1058,3364,18,1,287,54,83,12,5,4,14,11,938,56086,938,10639,238637,16131,17047,19107,613,11642,38867,3543,1814,296613,20288,0,0,30504,9205,0,1,22,781,1,0,21,1,1,3,False,False,False,0,True,0,0
BR1_2861926996,_8bwj2ewgIbHHpqx2l2YJGoJ0mxNJ7cFwwjRp1bR_Z24vTHzxT2n_AubbCWBpQu6YU3LFlNR57y8-A,8,200,166,MIDDLE,SOLO,MIDDLE,MIDDLE,1960,Akshan,0,21558,18,True,12,False,False,8,248,374,3,3,4,0,0,0,0,1,0,0,0,3,False,False,4,6,0,1,1,0,0,0,0,0,265,0,0,0,18053,16075,3,3031,3095,3094,3111,3155,6676,3363,32,6,91,26,145,18,4,4,3,12,5586,12406,5586,21982,20364,4852,18424,204205,27296,10074,14061,918,1116,238631,33068,961,0,29615,8816,0,1,3,101,2,0,28,3,3,12,False,False,False,0,True,0,0
BR1_2861926996,1uIMkbWlu_d8uRYGMMqsGxU53GBg_SRXV0YUmYy3p3vu5lDpAXn2SdDwLcCPr2upY2UIN98tVd8XBw,9,200,110,BOTTOM,CARRY,BOTTOM,BOTTOM,1960,Varus,0,13677,15,True,4,False,False,8,167,448,6,1,2,0,0,0,0,1,0,0,0,1,False,False,3,6,0,1,1,0,0,0,0,0,205,4,4,0,11810,10325,1,3091,1037,3006,3153,6677,0,3363,19,1,67,11,24,5,3,7,4,4,2056,17679,2056,11101,18703,3543,15986,117944,11963,6212,7624,5157,6455,144271,20664,0,0,28654,5536,327,3,14,170,0,0,17,0,1,10,False,False,False,0,True,0,0
BR1_2861926996,O1MQ4zZhVQNuW_IyyTNDCGXdmugu1_BKxHeKd65D3ynHTR-MLmSmXeK6GwoHNFsR1QRO-9PW7FbrfQ,10,200,888,BOTTOM,SUPPORT,UTILITY,UTILITY,1960,Renata,0,13069,15,True,0,False,False,7,150,415,12,0,0,0,0,0,0,0,0,0,0,0,False,False,3,6,0,1,1,0,1,0,0,0,17,0,0,0,8142,6675,0,3853,3107,2055,6667,3158,0,3364,20,5,36,7,66,5,5,4,5,3,322,8433,322,17515,23109,5457,17521,3797,1136,4219,225,105,759,27132,6698,0,4025,22500,4850,1845,5,20,165,2,0,49,3,3,21,False,False,False,0,True,0,0
